discover question id,question name,creator id,question starts at,question ends at,question description,question status,question published at,question resolved at,question correctness known at,use ordinal scoring,question created at,question tags,question challenges,discover answer id,answer name,answer initial probability,answer sort order,answer resolved at,answer resolved by user id,answer resolved probability,answer correctness known at,answer created at,clarification 1,clarification 2,clarification 3,IFP Generation Method,Country - Primary,Country - Secondary,Topic,Region,Non-state violence (Terrorism),Domain,Created By,Deaths,RCT,Controversial,Departure from Status Quo Resolution (Binary Only)
317,Which party will win the most seats in Barbados’ election for the House of Assembly?,3891,2018-05-09T16:30:46Z,2018-05-23T18:01:46Z,Barbados’ general election is scheduled for 24 May 2018.,resolved,2018-05-09T16:30:46Z,2018-05-25T15:33:58Z,2018-05-25T15:08:44Z,FALSE,2018-05-04T14:50:15Z,[],[],895,Democratic Labour Party (DLP),0.3333,0,2018-05-25T15:33:58Z,3891,0,2018-05-25T15:08:44Z,2018-05-04T14:50:15Z,,,,Gray,Barbados,N/A - Not Country-specific,Elections,Latin America and the Caribbean,No,Politics/International Relations,MITRE,No,RCT-A,,
317,Which party will win the most seats in Barbados’ election for the House of Assembly?,3891,2018-05-09T16:30:46Z,2018-05-23T18:01:46Z,Barbados’ general election is scheduled for 24 May 2018.,resolved,2018-05-09T16:30:46Z,2018-05-25T15:33:58Z,2018-05-25T15:08:44Z,FALSE,2018-05-04T14:50:15Z,[],[],896,Barbados Labour Party (BLP),0.3333,1,2018-05-25T15:33:58Z,3891,1,2018-05-25T15:08:44Z,2018-05-04T14:50:15Z,,,,Gray,Barbados,N/A - Not Country-specific,Elections,Latin America and the Caribbean,No,Politics/International Relations,MITRE,No,RCT-A,,
317,Which party will win the most seats in Barbados’ election for the House of Assembly?,3891,2018-05-09T16:30:46Z,2018-05-23T18:01:46Z,Barbados’ general election is scheduled for 24 May 2018.,resolved,2018-05-09T16:30:46Z,2018-05-25T15:33:58Z,2018-05-25T15:08:44Z,FALSE,2018-05-04T14:50:15Z,[],[],897,Another party,0.3333,2,2018-05-25T15:33:58Z,3891,0,2018-05-25T15:08:44Z,2018-05-04T14:50:15Z,,,,Gray,Barbados,N/A - Not Country-specific,Elections,Latin America and the Caribbean,No,Politics/International Relations,MITRE,No,RCT-A,,
318,"When will the cash buyer bid price per tonne of cobalt on the London Metal Exchange first reach US $100,000?",10313,2018-05-09T16:30:00Z,2018-09-07T18:01:00Z,"Cobalt, essential for the lithium-ion batteries used in smartphones and electric vehicles, is in high demand and prices have been soaring (<a href = ""https://www.bloomberg.com/news/articles/2018-03-13/samsung-is-said-in-talks-for-multi-year-cobalt-deal-from-congo""target=""_blank"">Bloomberg</a>, 
 <a href = ""https://worldview.stratfor.com/article/cobalt-metal-poised-peak""target=""_blank"">Stratfor</a>, 
 <a href = ""https://www.ft.com/content/05a623e2-22bf-11e8-add1-0e8958b189ea""target=""_blank"">Financial Times</a>). This question will be resolved based on the London Metal Exchange official price per tonne of cobalt for the ""Cash Buyer"" Contract Type at (<a href = ""https://www.lme.com/Metals/Minor-metals/Cobalt#tabIndex=0""target=""_blank"">www.lme.com</a>. For historical prices, see <a href = ""https://www.lme.com/Metals/Minor-metals/Cobalt#tabIndex=2""target=""_blank"">here</a>.
",resolved,2018-05-09T16:30:46Z,2018-09-10T18:24:49Z,2018-09-10T18:18:17Z,TRUE,2018-05-07T00:59:29Z,[],[],898,Before 1 June,0.2,0,2018-09-10T18:24:49Z,4163,0,2018-09-10T18:18:17Z,2018-05-07T00:59:29Z,,,,Idiosyncratic,N/A - Not Country-specific,N/A - Not Country-specific,Idiosyncratic,Global,No,Macroeconomics/Finance,GJI,No,RCT-A,,
318,"When will the cash buyer bid price per tonne of cobalt on the London Metal Exchange first reach US $100,000?",10313,2018-05-09T16:30:00Z,2018-09-07T18:01:00Z,"Cobalt, essential for the lithium-ion batteries used in smartphones and electric vehicles, is in high demand and prices have been soaring (<a href = ""https://www.bloomberg.com/news/articles/2018-03-13/samsung-is-said-in-talks-for-multi-year-cobalt-deal-from-congo""target=""_blank"">Bloomberg</a>, 
 <a href = ""https://worldview.stratfor.com/article/cobalt-metal-poised-peak""target=""_blank"">Stratfor</a>, 
 <a href = ""https://www.ft.com/content/05a623e2-22bf-11e8-add1-0e8958b189ea""target=""_blank"">Financial Times</a>). This question will be resolved based on the London Metal Exchange official price per tonne of cobalt for the ""Cash Buyer"" Contract Type at (<a href = ""https://www.lme.com/Metals/Minor-metals/Cobalt#tabIndex=0""target=""_blank"">www.lme.com</a>. For historical prices, see <a href = ""https://www.lme.com/Metals/Minor-metals/Cobalt#tabIndex=2""target=""_blank"">here</a>.
",resolved,2018-05-09T16:30:46Z,2018-09-10T18:24:49Z,2018-09-10T18:18:17Z,TRUE,2018-05-07T00:59:29Z,[],[],899,Between 1 June and 30 June 2018,0.2,1,2018-09-10T18:24:49Z,4163,0,2018-09-10T18:18:17Z,2018-05-07T00:59:29Z,,,,Idiosyncratic,N/A - Not Country-specific,N/A - Not Country-specific,Idiosyncratic,Global,No,Macroeconomics/Finance,GJI,No,RCT-A,,
318,"When will the cash buyer bid price per tonne of cobalt on the London Metal Exchange first reach US $100,000?",10313,2018-05-09T16:30:00Z,2018-09-07T18:01:00Z,"Cobalt, essential for the lithium-ion batteries used in smartphones and electric vehicles, is in high demand and prices have been soaring (<a href = ""https://www.bloomberg.com/news/articles/2018-03-13/samsung-is-said-in-talks-for-multi-year-cobalt-deal-from-congo""target=""_blank"">Bloomberg</a>, 
 <a href = ""https://worldview.stratfor.com/article/cobalt-metal-poised-peak""target=""_blank"">Stratfor</a>, 
 <a href = ""https://www.ft.com/content/05a623e2-22bf-11e8-add1-0e8958b189ea""target=""_blank"">Financial Times</a>). This question will be resolved based on the London Metal Exchange official price per tonne of cobalt for the ""Cash Buyer"" Contract Type at (<a href = ""https://www.lme.com/Metals/Minor-metals/Cobalt#tabIndex=0""target=""_blank"">www.lme.com</a>. For historical prices, see <a href = ""https://www.lme.com/Metals/Minor-metals/Cobalt#tabIndex=2""target=""_blank"">here</a>.
",resolved,2018-05-09T16:30:46Z,2018-09-10T18:24:49Z,2018-09-10T18:18:17Z,TRUE,2018-05-07T00:59:29Z,[],[],900,Between 1 July and 31 July 2018,0.2,2,2018-09-10T18:24:49Z,4163,0,2018-09-10T18:18:17Z,2018-05-07T00:59:29Z,,,,Idiosyncratic,N/A - Not Country-specific,N/A - Not Country-specific,Idiosyncratic,Global,No,Macroeconomics/Finance,GJI,No,RCT-A,,
318,"When will the cash buyer bid price per tonne of cobalt on the London Metal Exchange first reach US $100,000?",10313,2018-05-09T16:30:00Z,2018-09-07T18:01:00Z,"Cobalt, essential for the lithium-ion batteries used in smartphones and electric vehicles, is in high demand and prices have been soaring (<a href = ""https://www.bloomberg.com/news/articles/2018-03-13/samsung-is-said-in-talks-for-multi-year-cobalt-deal-from-congo""target=""_blank"">Bloomberg</a>, 
 <a href = ""https://worldview.stratfor.com/article/cobalt-metal-poised-peak""target=""_blank"">Stratfor</a>, 
 <a href = ""https://www.ft.com/content/05a623e2-22bf-11e8-add1-0e8958b189ea""target=""_blank"">Financial Times</a>). This question will be resolved based on the London Metal Exchange official price per tonne of cobalt for the ""Cash Buyer"" Contract Type at (<a href = ""https://www.lme.com/Metals/Minor-metals/Cobalt#tabIndex=0""target=""_blank"">www.lme.com</a>. For historical prices, see <a href = ""https://www.lme.com/Metals/Minor-metals/Cobalt#tabIndex=2""target=""_blank"">here</a>.
",resolved,2018-05-09T16:30:46Z,2018-09-10T18:24:49Z,2018-09-10T18:18:17Z,TRUE,2018-05-07T00:59:29Z,[],[],901,Between 1 August and 7 September 2018,0.2,3,2018-09-10T18:24:49Z,4163,0,2018-09-10T18:18:17Z,2018-05-07T00:59:29Z,,,,Idiosyncratic,N/A - Not Country-specific,N/A - Not Country-specific,Idiosyncratic,Global,No,Macroeconomics/Finance,GJI,No,RCT-A,,
318,"When will the cash buyer bid price per tonne of cobalt on the London Metal Exchange first reach US $100,000?",10313,2018-05-09T16:30:00Z,2018-09-07T18:01:00Z,"Cobalt, essential for the lithium-ion batteries used in smartphones and electric vehicles, is in high demand and prices have been soaring (<a href = ""https://www.bloomberg.com/news/articles/2018-03-13/samsung-is-said-in-talks-for-multi-year-cobalt-deal-from-congo""target=""_blank"">Bloomberg</a>, 
 <a href = ""https://worldview.stratfor.com/article/cobalt-metal-poised-peak""target=""_blank"">Stratfor</a>, 
 <a href = ""https://www.ft.com/content/05a623e2-22bf-11e8-add1-0e8958b189ea""target=""_blank"">Financial Times</a>). This question will be resolved based on the London Metal Exchange official price per tonne of cobalt for the ""Cash Buyer"" Contract Type at (<a href = ""https://www.lme.com/Metals/Minor-metals/Cobalt#tabIndex=0""target=""_blank"">www.lme.com</a>. For historical prices, see <a href = ""https://www.lme.com/Metals/Minor-metals/Cobalt#tabIndex=2""target=""_blank"">here</a>.
",resolved,2018-05-09T16:30:46Z,2018-09-10T18:24:49Z,2018-09-10T18:18:17Z,TRUE,2018-05-07T00:59:29Z,[],[],902,Not before 8 September,0.2,4,2018-09-10T18:24:49Z,4163,1,2018-09-10T18:18:17Z,2018-05-07T00:59:29Z,,,,Idiosyncratic,N/A - Not Country-specific,N/A - Not Country-specific,Idiosyncratic,Global,No,Macroeconomics/Finance,GJI,No,RCT-A,,
319,Will Zimbabwe reapply to join the Commonwealth of Nations before 8 September 2018?,10313,2018-05-09T16:30:43Z,2018-09-07T18:01:43Z,"In 2003, President Mugabe took Zimbabwe out of the Commonwealth, but new President Mnangagwa has indicated that he may seek readmission; the UK appears supportive pending free and fair elections taking place beforehand (<a href = ""https://www.businesslive.co.za/bd/world/africa/2018-04-26-mnangagwa-wants-back-into-the-commonwealth--and-the-uks-good-books/""target=""_blank"">BuisnessLIVE</a>, 
 <a href = ""https://www.reuters.com/article/us-britain-chogm-zimbabwe/britain-wants-zimbabwe-back-in-the-commonwealth-but-eyes-july-election-idUSKBN1HR12G""target=""_blank"">Reuters</a>). For more information see: <a href = ""http://thecommonwealth.org/faqs""target=""_blank"">The Commonwealth FAQ</a>.

",voided,2018-05-09T16:30:46Z,2018-05-23T14:37:27Z,2018-05-08T04:59:19Z,FALSE,2018-05-07T01:06:52Z,[],[],903,Yes,0.5,0,2018-05-23T14:37:27Z,3891,1,2018-05-08T04:59:19Z,2018-05-07T01:06:52Z,,,,Idiosyncratic,Zimbabwe,N/A - Not Country-specific,Idiosyncratic,Africa,No,Politics/International Relations,GJI,No,RCT-A,,
320,When will the International Monetary Fund (IMF) approve the release of the next tranche of its loan to Ukraine?,10313,2018-05-09T16:30:32Z,2018-08-31T18:01:32Z,"In March 2015, the IMF approved a four-year, $17.5-billion loan program for Ukraine (<a href = ""http://www.imf.org/en/News/Articles/2015/09/14/01/49/pr15107""target=""_blank"">IMF</a>, <a href = ""https://www.bloomberg.com/news/articles/2018-01-25/ukraine-leader-says-next-imf-tranche-may-come-as-early-as-april""target=""_blank"">Bloomberg</a>, <a href = ""https://112.international/opinion/imf-tranche-to-ukraine-compelled-cooperation-26792.html""target=""_blank"">112 International</a>, <a href = ""https://economics.unian.info/10091861-fifth-imf-tranche-could-be-last-for-ukraine-until-2020-s-p.html""target=""_blank"">Unian Information Agency</a>). The question will resolve as ""yes"" when the release of the next tranche of loans to Ukraine is approved, regardless of the amount. Approval to extend the review process or delay the approval decision, without accompanying approval to release additional monies, will not resolve the question as ""yes.""",resolved,2018-05-09T16:30:46Z,2018-09-10T18:21:53Z,2018-09-10T18:15:34Z,TRUE,2018-05-07T01:15:59Z,[],[],904,Before 1 June,0.2,0,2018-09-10T18:21:53Z,4163,0,2018-09-10T18:15:34Z,2018-05-07T01:15:59Z,,,,Idiosyncratic,Ukraine,N/A - Not Country-specific,Idiosyncratic,Europe,No,Macroeconomics/Finance,GJI,No,RCT-A,,
320,When will the International Monetary Fund (IMF) approve the release of the next tranche of its loan to Ukraine?,10313,2018-05-09T16:30:32Z,2018-08-31T18:01:32Z,"In March 2015, the IMF approved a four-year, $17.5-billion loan program for Ukraine (<a href = ""http://www.imf.org/en/News/Articles/2015/09/14/01/49/pr15107""target=""_blank"">IMF</a>, <a href = ""https://www.bloomberg.com/news/articles/2018-01-25/ukraine-leader-says-next-imf-tranche-may-come-as-early-as-april""target=""_blank"">Bloomberg</a>, <a href = ""https://112.international/opinion/imf-tranche-to-ukraine-compelled-cooperation-26792.html""target=""_blank"">112 International</a>, <a href = ""https://economics.unian.info/10091861-fifth-imf-tranche-could-be-last-for-ukraine-until-2020-s-p.html""target=""_blank"">Unian Information Agency</a>). The question will resolve as ""yes"" when the release of the next tranche of loans to Ukraine is approved, regardless of the amount. Approval to extend the review process or delay the approval decision, without accompanying approval to release additional monies, will not resolve the question as ""yes.""",resolved,2018-05-09T16:30:46Z,2018-09-10T18:21:53Z,2018-09-10T18:15:34Z,TRUE,2018-05-07T01:15:59Z,[],[],905,Between 1 June and 30 June 2018,0.2,1,2018-09-10T18:21:53Z,4163,0,2018-09-10T18:15:34Z,2018-05-07T01:15:59Z,,,,Idiosyncratic,Ukraine,N/A - Not Country-specific,Idiosyncratic,Europe,No,Macroeconomics/Finance,GJI,No,RCT-A,,
320,When will the International Monetary Fund (IMF) approve the release of the next tranche of its loan to Ukraine?,10313,2018-05-09T16:30:32Z,2018-08-31T18:01:32Z,"In March 2015, the IMF approved a four-year, $17.5-billion loan program for Ukraine (<a href = ""http://www.imf.org/en/News/Articles/2015/09/14/01/49/pr15107""target=""_blank"">IMF</a>, <a href = ""https://www.bloomberg.com/news/articles/2018-01-25/ukraine-leader-says-next-imf-tranche-may-come-as-early-as-april""target=""_blank"">Bloomberg</a>, <a href = ""https://112.international/opinion/imf-tranche-to-ukraine-compelled-cooperation-26792.html""target=""_blank"">112 International</a>, <a href = ""https://economics.unian.info/10091861-fifth-imf-tranche-could-be-last-for-ukraine-until-2020-s-p.html""target=""_blank"">Unian Information Agency</a>). The question will resolve as ""yes"" when the release of the next tranche of loans to Ukraine is approved, regardless of the amount. Approval to extend the review process or delay the approval decision, without accompanying approval to release additional monies, will not resolve the question as ""yes.""",resolved,2018-05-09T16:30:46Z,2018-09-10T18:21:53Z,2018-09-10T18:15:34Z,TRUE,2018-05-07T01:15:59Z,[],[],906,Between 1 July and 31 July 2018,0.2,2,2018-09-10T18:21:53Z,4163,0,2018-09-10T18:15:34Z,2018-05-07T01:15:59Z,,,,Idiosyncratic,Ukraine,N/A - Not Country-specific,Idiosyncratic,Europe,No,Macroeconomics/Finance,GJI,No,RCT-A,,
320,When will the International Monetary Fund (IMF) approve the release of the next tranche of its loan to Ukraine?,10313,2018-05-09T16:30:32Z,2018-08-31T18:01:32Z,"In March 2015, the IMF approved a four-year, $17.5-billion loan program for Ukraine (<a href = ""http://www.imf.org/en/News/Articles/2015/09/14/01/49/pr15107""target=""_blank"">IMF</a>, <a href = ""https://www.bloomberg.com/news/articles/2018-01-25/ukraine-leader-says-next-imf-tranche-may-come-as-early-as-april""target=""_blank"">Bloomberg</a>, <a href = ""https://112.international/opinion/imf-tranche-to-ukraine-compelled-cooperation-26792.html""target=""_blank"">112 International</a>, <a href = ""https://economics.unian.info/10091861-fifth-imf-tranche-could-be-last-for-ukraine-until-2020-s-p.html""target=""_blank"">Unian Information Agency</a>). The question will resolve as ""yes"" when the release of the next tranche of loans to Ukraine is approved, regardless of the amount. Approval to extend the review process or delay the approval decision, without accompanying approval to release additional monies, will not resolve the question as ""yes.""",resolved,2018-05-09T16:30:46Z,2018-09-10T18:21:53Z,2018-09-10T18:15:34Z,TRUE,2018-05-07T01:15:59Z,[],[],907,Between 1 August and 7 September 2018,0.2,3,2018-09-10T18:21:53Z,4163,0,2018-09-10T18:15:34Z,2018-05-07T01:15:59Z,,,,Idiosyncratic,Ukraine,N/A - Not Country-specific,Idiosyncratic,Europe,No,Macroeconomics/Finance,GJI,No,RCT-A,,
